time [d], date, hour, day_angle, rain [mm/d], snow [mm/d], temp [C], temp_daily_min [C], temp_daily_max [C],temp_daily_ave [C],temp_monthly_min [C],temp_monthly_max [C], air_density [kg/m3], air_pressure [KPa], rel_humidity [-], cloud_cover [-], ET_radiation [MJ/m2/d], SW_radiation [MJ/m2/d], net_SW_radiation [MJ/m2/d], LW_incoming [MJ/m2/d], net_LW_radiation [MJ/m2/d], wind_speed [m/s], PET [mm/d], OW_PET [mm/d], daily_correction [-], potential_melt [mm/d]
0,2002-10-01,00:00:00.00,4.70809,3.46869,0,22.5956,17.9251,27.2662,22.5956,-33333.3,-33333.3,1.13348,97.2622,0.5,0,24.7818,17.556,13.9537,31.2285,-5.88789,2,2.81385,2.81385,1,70.1619
1,2002-10-02,00:00:00.00,4.70809,3.46869,0,22.5956,17.9251,27.2662,22.5956,-33333.3,-33333.3,1.13348,97.2622,0.5,0,24.7818,17.556,13.9537,31.2285,-5.88789,2,2.81385,2.81385,1,70.1619
2,2002-10-03,00:00:00.00,4.7253,1.18918,0,19.2076,15.4078,23.0075,19.2076,-33333.3,-33333.3,1.14839,97.2164,0.5,0,24.5201,17.698,14.0635,29.1674,-6.27734,2,2.28055,2.28055,1,59.2093
3,2002-10-04,00:00:00.00,4.74251,2.08326,0,13.3714,11.4987,15.244,13.3714,-33333.3,-33333.3,1.17396,97.1344,0.5,0,24.259,17.9796,14.2628,25.8666,-6.83149,2,1.3053,1.3053,1,40.8908
4,2002-10-05,00:00:00.00,4.75973,6.47431,0,19.0304,12.5097,25.551,19.0304,-33333.3,-33333.3,1.14915,97.2132,0.5,0,23.9986,17.3047,13.7496,29.0614,-6.29786,2,2.93474,2.93474,1,57.7352
5,2002-10-06,00:00:00.00,4.77694,0.125591,0,11.0186,7.43466,14.6024,11.0186,-33333.3,-33333.3,1.18431,97.1013,0.5,0,23.739,17.7238,14.1231,24.6265,-7.01207,2,1.65407,1.65407,1,33.229
6,2002-10-07,00:00:00.00,4.79416,0.841207,0,11.131,4.80519,17.4568,11.131,-33333.3,-33333.3,1.18379,97.1021,0.5,0,23.4802,17.5085,13.9287,24.681,-7.00629,2,2.22212,2.22212,1,33.266
7,2002-10-08,00:00:00.00,4.81137,1.53557,0,8.82747,3.44678,14.2082,8.82747,-33333.3,-33333.3,1.19392,97.0679,0.5,0,23.2225,17.4397,13.8461,23.5076,-7.16571,2,1.7565,1.7565,1,26.1528
8,2002-10-09,00:00:00.00,4.82858,0.0642942,0,6.22289,0.815799,11.63,6.22289,-33333.3,-33333.3,1.20545,97.0294,0.5,0,22.9658,17.3713,13.7861,22.2336,-7.32164,2,1.66873,1.66873,1,18.2945
9,2002-10-10,00:00:00.00,4.8458,0,0,11.1034,4.63803,17.5688,11.1034,-33333.3,-33333.3,1.18392,97.1019,0.5,0,22.7103,16.8909,13.358,24.6671,-7.00794,2,2.17049,2.17049,1,32.4358
10,2002-10-11,00:00:00.00,4.86301,0,0,11.4911,3.82985,19.1524,11.4911,-33333.3,-33333.3,1.18222,97.1078,0.5,0,22.4561,16.6622,13.1145,24.87,-6.97845,2,2.36616,2.36616,1,33.3248
11,2002-10-12,00:00:00.00,4.88023,0.14582,0,10.5891,5.85288,15.3252,10.5891,-33333.3,-33333.3,1.18619,97.0948,0.5,0,22.2032,16.5142,12.9305,24.4031,-7.04403,2,1.78399,1.78399,1,30.4753
12,2002-10-13,00:00:00.00,4.89744,1.1653,0,13.7763,12.055,15.4976,13.7763,-33333.3,-33333.3,1.17218,97.1399,0.5,0,21.9518,16.1076,12.5743,26.0856,-6.79773,2,1.17312,1.17312,1,39.3108
13,2002-10-14,00:00:00.00,4.91466,0.91735,0,8.26056,3.76483,12.7563,8.26056,-33333.3,-33333.3,1.19645,97.0605,0.5,0,21.7019,16.2408,12.6887,23.2268,-7.20053,2,1.47318,1.47318,1,23.4033
14,2002-10-15,00:00:00.00,4.93187,0,0,5.95081,1.27346,10.6282,5.95081,-33333.3,-33333.3,1.20665,97.025,0.5,0,21.4536,16.1539,12.6161,22.1043,-7.33637,2,1.43248,1.43248,1,16.6959
15,2002-10-16,00:00:00.00,4.94908,0,0,6.8772,-0.432372,14.1868,6.8772,-33333.3,-33333.3,1.20256,97.0397,0.5,0,21.207,15.9098,12.4023,22.5492,-7.28413,2,1.83937,1.83937,1,19.1677
16,2002-10-17,00:00:00.00,4.9663,0,0,6.17831,3.37442,8.98221,6.17831,-33333.3,-33333.3,1.20565,97.0291,0.5,0,20.9623,15.7446,12.2544,22.2124,-7.32377,2,1.09077,1.09077,1,17.0908
17,2002-10-18,00:00:00.00,4.98351,0.576301,0,3.10817,0.500432,5.71592,3.10817,-33333.3,-33333.3,1.21933,96.9823,0.5,0,20.7195,15.6787,12.1974,20.7829,-7.47603,2,0.907832,0.907832,1,8.52863
18,2002-10-19,00:00:00.00,5.00073,11.4375,0,4.44798,-0.439884,9.33584,4.44798,-33333.3,-33333.3,1.21335,97.0032,0.5,0,20.4786,15.4276,12.01,21.398,-7.41325,2,1.30951,1.30951,1,12.1203
19,2002-10-20,00:00:00.00,5.01794,4.63235,0,8.21726,6.32983,10.1047,8.21726,-33333.3,-33333.3,1.19662,97.0591,0.5,0,20.2398,15.0607,11.979,23.2037,-7.20447,2,0.939728,0.939728,1,22.188
20,2002-10-21,00:00:00.00,5.03516,0.251183,0,5.62134,3.4001,7.84258,5.62134,-33333.3,-33333.3,1.2081,97.0193,0.5,0,20.0032,14.9885,11.9818,21.9517,-7.35275,2,0.889506,0.889506,1,15.0166
21,2002-10-22,00:00:00.00,5.05237,1.15551,0,5.58807,3.13991,8.03622,5.58807,-33333.3,-33333.3,1.20825,97.0188,0.5,0,19.7688,14.7997,11.8158,21.9359,-7.35449,2,0.912508,0.912508,1,14.8139
22,2002-10-23,00:00:00.00,5.06958,2.26664,0,4.62045,3.28889,5.95201,4.62045,-33333.3,-33333.3,1.21258,97.0056,0.5,0,19.5368,14.654,11.6951,21.4778,-7.40503,2,0.638646,0.638646,1,12.1996
23,2002-10-24,00:00:00.00,5.0868,0,0,1.5652,-1.48264,4.61305,1.5652,-33333.3,-33333.3,1.22626,96.9584,0.5,0,19.3071,14.5817,11.6534,20.0926,-7.54037,2,0.848854,0.848854,1,4.08626
24,2002-10-25,00:00:00.00,5.10401,0,0,0.825821,-2.43194,4.08358,0.825821,-33333.3,-33333.3,1.22961,96.9475,0.5,0,19.08,14.4213,11.5086,19.7692,-7.56773,2,0.830843,0.830843,1,2.15707
25,2002-10-26,00:00:00.00,5.12123,9.44495,0,1.48409,-2.75449,5.72267,1.48409,-33333.3,-33333.3,1.22663,96.9574,0.5,0,18.8554,14.2155,11.324,20.0569,-7.54336,2,0.972467,0.972467,1,3.82523
26,2002-10-27,00:00:00.00,5.13844,0.447062,0,5.29265,3.70981,6.87548,5.29265,-33333.3,-33333.3,1.20958,97.0154,0.5,0,18.6335,13.8927,11.1789,21.7925,-7.37131,2,0.703101,0.703101,1,13.5212
27,2002-10-28,00:00:00.00,5.15565,0.448561,0,5.08852,3.11692,7.06012,5.08852,-33333.3,-33333.3,1.2105,97.0129,0.5,0,18.4142,13.7237,11.0465,21.697,-7.38113,2,0.766763,0.766763,1,12.9392
28,2002-10-29,00:00:00.00,5.17287,0,0,1.91808,-1.66115,5.49732,1.91808,-33333.3,-33333.3,1.22468,96.9644,0.5,0,18.1978,13.6642,10.995,20.2497,-7.52577,2,0.877094,0.877094,1,4.84048
29,2002-10-30,00:00:00.00,5.19008,0,0,0.00739255,-2.74733,2.76211,0.00739255,-33333.3,-33333.3,1.23329,96.9342,0.5,0,17.9843,13.5512,10.8838,19.4139,-7.59751,2,0.690222,0.690222,1,0.0204619
30,2002-10-31,00:00:00.00,5.2073,0,0,1.12956,-3.56921,5.82833,1.12956,-33333.3,-33333.3,1.22824,96.9523,0.5,0,17.7737,13.3443,10.7015,19.9022,-7.55623,2,0.9463,0.9463,1,2.82442
31,2002-11-01,00:00:00.00,5.22451,1.18358,4.31723,-0.329242,-4.39027,3.73178,-0.329242,-33333.3,-33333.3,1.23483,96.9291,0.5,0,17.5661,13.2195,10.5796,19.2636,-7.61492,2,0.804131,0.804131,1,-0.810094
32,2002-11-02,00:00:00.00,5.24173,1.89829,2.38552,-0.198249,-2.27079,1.87429,-0.198249,-33333.3,-33333.3,1.23422,96.9304,0.5,0,17.3616,13.048,4.10296,19.3203,-7.61045,2,0.571781,0.571781,1,-0.51414
33,2002-11-03,00:00:00.00,5.25894,0.564313,1.02506,-0.167543,-2.68496,2.34987,-0.167543,-33333.3,-33333.3,1.23409,96.9314,0.5,0,17.1602,12.8832,4.05146,19.3358,-7.60644,2,0.62377,0.62377,1,-0.408345
34,2002-11-04,00:00:00.00,5.27615,0,0,0.617549,-1.50043,2.73553,0.617549,-33333.3,-33333.3,1.23053,96.9434,0.5,0,16.9621,12.698,3.99316,19.6781,-7.57586,2,0.591747,0.591747,1,1.46353
35,2002-11-05,00:00:00.00,5.29337,0,0,2.90184,-1.19288,6.99656,2.90184,-33333.3,-33333.3,1.22025,96.9789,0.5,0,16.7672,12.4674,3.92078,20.6896,-7.48516,2,0.91363,0.91363,1,6.93275
36,2002-11-06,00:00:00.00,5.31058,1.53257,0.0331521,1.03622,-1.30305,3.37548,1.03622,-33333.3,-33333.3,1.22864,96.9501,0.5,0,16.5757,12.3708,7.7435,19.8606,-7.56049,2,0.620639,0.620639,1,2.43769
37,2002-11-07,00:00:00.00,5.3278,4.1262,0,2.73086,-0.281832,5.74356,2.73086,-33333.3,-33333.3,1.22101,96.976,0.5,0,16.3876,12.1648,7.87924,20.6129,-7.49246,2,0.759668,0.759668,1,6.41984
38,2002-11-08,00:00:00.00,5.34501,0,0,-0.261039,-7.14231,6.62023,-0.261039,-33333.3,-33333.3,1.23451,96.9298,0.5,0,16.2029,12.1049,7.86934,19.2934,-7.61222,2,0.969057,0.969057,1,-0.632238
39,2002-11-09,00:00:00.00,5.36223,0,0,9.06835,4.07658,14.0601,9.06835,-33333.3,-33333.3,1.19284,97.0703,0.5,0,16.0218,11.6292,7.54305,23.6347,-7.14784,2,1.2274,1.2274,1,21.0309
40,2002-11-10,00:00:00.00,5.37944,0.551577,0,10.7785,8.03321,13.5238,10.7785,-33333.3,-33333.3,1.18533,97.0967,0.5,0,15.8442,11.4143,9.25462,24.4983,-7.03229,2,0.972137,0.972137,1,24.8826
41,2002-11-11,00:00:00.00,5.39665,32.2238,0,12.8593,10.7228,14.9958,12.8593,-33333.3,-33333.3,1.17621,97.127,0.5,0,15.6702,11.1768,9.04862,25.5916,-6.87321,2,0.91241,0.91241,1,29.5045
42,2002-11-12,00:00:00.00,5.41387,1.00065,0,7.61882,4.6316,10.606,7.61882,-33333.3,-33333.3,1.19924,97.0489,0.5,0,15.5,11.272,9.33787,22.9161,-7.23897,2,0.845938,0.845938,1,17.2978
43,2002-11-13,00:00:00.00,5.43108,0,0,3.33331,2.13952,4.52711,3.33331,-33333.3,-33333.3,1.21832,96.9855,0.5,0,15.3334,11.2926,9.34655,20.8854,-7.46609,2,0.45851,0.45851,1,7.52352
44,2002-11-14,00:00:00.00,5.4483,0,0,3.54009,0.545026,6.53516,3.54009,-33333.3,-33333.3,1.21743,96.9898,0.5,0,15.1706,11.155,9.22897,20.9828,-7.45472,2,0.725807,0.725807,1,7.98689
45,2002-11-15,00:00:00.00,5.46551,3.04701,0,6.32469,1.0764,11.573,6.32469,-33333.3,-33333.3,1.20499,97.031,0.5,0,15.0117,10.9326,9.0365,22.2823,-7.31594,2,1.07835,1.07835,1,14.1265
46,2002-11-16,00:00:00.00,5.48272,0.0193884,0.88073,-1.42252,-3.82039,0.975345,-1.42252,-33333.3,-33333.3,1.23983,96.9118,0.5,0,14.8566,11.0395,9.04174,18.7802,-7.67019,2,0.484004,0.484004,1,-3.16728
47,2002-11-17,00:00:00.00,5.49994,0,0.335519,-5.13454,-6.9086,-3.36048,-5.13454,-33333.3,-33333.3,1.25693,96.8516,0.5,0,14.7054,10.9985,4.59017,17.2127,-7.82208,2,0.320162,0.320162,1,-11.3567
48,2002-11-18,00:00:00.00,5.51715,0,2.42852,-2.70377,-5.29181,-0.115729,-2.70377,-33333.3,-33333.3,1.24569,96.8905,0.5,0,14.5582,10.8263,2.16525,18.2274,-7.72855,2,0.451154,0.451154,1,-5.96727
49,2002-11-19,00:00:00.00,5.53437,0.0944901,0.193168,-0.190847,-2.00418,1.62248,-0.190847,-33333.3,-33333.3,1.2342,96.9312,0.5,0,14.4149,10.6502,2.13004,19.3248,-7.6083,2,0.444616,0.444616,1,-0.421598
50,2002-11-20,00:00:00.00,5.55158,0.291594,0.0285159,1.35201,-1.79781,4.50182,1.35201,-33333.3,-33333.3,1.22721,96.9545,0.5,0,14.2757,10.4961,2.09922,20.0001,-7.54827,2,0.628021,0.628021,1,2.89274
51,2002-11-21,00:00:00.00,5.5688,0,0,5.58224,1.20724,9.95725,5.58224,-33333.3,-33333.3,1.20829,97.0198,0.5,0,14.1405,10.2605,2.58406,21.9288,-7.35617,2,0.898321,0.898321,1,12.0218
52,2002-11-22,00:00:00.00,5.58601,1.96778,0,4.7665,2.13405,7.39895,4.7665,-33333.3,-33333.3,1.21191,97.0071,0.5,0,14.0094,10.1812,8.33934,21.547,-7.39782,2,0.662508,0.662508,1,10.177
53,2002-11-23,00:00:00.00,5.60322,0.33493,0.212389,0.0753795,-1.87526,2.02602,0.0753795,-33333.3,-33333.3,1.23298,96.9347,0.5,0,13.8824,10.2119,8.36334,19.4393,-7.59963,2,0.446819,0.446819,1,0.133459
54,2002-11-24,00:00:00.00,5.62044,0.0197985,0.0429972,-0.213512,-2.40399,1.97697,-0.213512,-33333.3,-33333.3,1.2343,96.9308,0.5,0,13.7596,10.1202,6.36017,19.3152,-7.60889,2,0.463441,0.463441,1,-0.454615
55,2002-11-25,00:00:00.00,5.63765,1.26321,0,1.71212,-0.0450059,3.46924,1.71212,-33333.3,-33333.3,1.22559,96.9606,0.5,0,13.641,9.97488,6.26038,20.1576,-7.5346,2,0.458016,0.458016,1,3.5942
56,2002-11-26,00:00:00.00,5.65487,0.281422,2.3582,-0.508734,-1.48489,0.467421,-0.508734,-33333.3,-33333.3,1.23565,96.926,0.5,0,13.5266,9.93883,8.13113,19.1833,-7.62457,2,0.300219,0.300219,1,-1.07689
57,2002-11-27,00:00:00.00,5.67208,0,0.0642942,-3.8053,-6.36349,-1.24711,-3.8053,-33333.3,-33333.3,1.25077,96.8731,0.5,0,13.4164,9.92146,1.98429,17.7612,-7.77392,2,0.390509,0.390509,1,-7.97094
58,2002-11-28,00:00:00.00,5.6893,0,0.631605,-6.11879,-9.07834,-3.15924,-6.11879,-33333.3,-33333.3,1.26151,96.8354,0.5,0,13.3105,9.87897,1.97579,16.8156,-7.85341,2,0.347268,0.347268,1,-12.7355
59,2002-11-29,00:00:00.00,5.70651,0,1.6708,-4.46325,-6.91323,-2.01327,-4.46325,-33333.3,-33333.3,1.25381,96.8622,0.5,0,13.2089,9.76549,1.9531,17.4889,-7.79823,2,0.337375,0.337375,1,-9.2708
60,2002-11-30,00:00:00.00,5.72372,0.689636,0.896878,-0.0754959,-3.56698,3.41599,-0.0754959,-33333.3,-33333.3,1.23367,96.9327,0.5,0,13.1116,9.59319,1.91864,19.3755,-7.6033,2,0.564892,0.564892,1,-0.169452
61,2002-12-01,00:00:00.00,5.74094,0.0902073,2.83318,-2.41206,-6.03092,1.2068,-2.41206,-33333.3,-33333.3,1.24441,96.8972,0.5,0,13.0186,9.57027,1.91405,18.3576,-7.71245,2,0.459446,0.459446,1,-4.91425
62,2002-12-02,00:00:00.00,5.75815,0,4.17386,-7.09097,-9.3397,-4.84225,-7.09097,-33333.3,-33333.3,1.26607,96.8201,0.5,0,12.93,9.58585,1.91717,16.4304,-7.88093,2,0.268024,0.268024,1,-14.4836
63,2002-12-03,00:00:00.00,5.77537,0,0.125591,-10.5386,-14.8486,-6.2286,-10.5386,-33333.3,-33333.3,1.28238,96.7628,0.5,0,12.8458,9.56882,1.91376,15.1256,-7.95083,2,0.230658,0.230658,1,-21.4341
64,2002-12-04,00:00:00.00,5.79258,0,0.627957,-15.0089,-22.4047,-7.61305,-15.0089,-33333.3,-33333.3,1.30397,96.6856,0.5,0,12.7659,9.55771,1.91154,13.5598,-7.98464,2,0.125631,0.125631,1,-30.4115
65,2002-12-05,00:00:00.00,5.80979,0,0.382768,-8.98323,-13.5689,-4.39756,-8.98323,-33333.3,-33333.3,1.27497,96.7881,0.5,0,12.6904,9.41976,1.88395,15.7026,-7.92477,2,0.3119,0.3119,1,-18.1619
66,2002-12-06,00:00:00.00,5.82701,0,0.993809,-6.87538,-12.1063,-1.64446,-6.87538,-33333.3,-33333.3,1.26504,96.8229,0.5,0,12.6194,9.32908,1.86582,16.5158,-7.87495,2,0.409939,0.409939,1,-13.8542
67,2002-12-07,00:00:00.00,5.84422,0,0.168671,-6.53708,-8.89758,-4.17658,-6.53708,-33333.3,-33333.3,1.26346,96.8287,0.5,0,12.5528,9.26943,1.85389,16.6489,-7.86573,2,0.270482,0.270482,1,-13.1285
68,2002-12-08,00:00:00.00,5.86144,0,0.0627957,-3.33537,-6.5266,-0.144131,-3.33537,-33333.3,-33333.3,1.24859,96.8799,0.5,0,12.4906,9.16068,1.83214,17.9612,-7.7542,2,0.413201,0.413201,1,-6.71133
69,2002-12-09,00:00:00.00,5.87865,0,0.735331,-5.83615,-10.7327,-0.939578,-5.83615,-33333.3,-33333.3,1.26022,96.8409,0.5,0,12.4329,9.16021,1.83204,16.9301,-7.84406,2,0.41985,0.41985,1,-11.6498
70,2002-12-10,00:00:00.00,5.89587,0,0,-9.04662,-13.0197,-5.07351,-9.04662,-33333.3,-33333.3,1.27527,96.7869,0.5,0,12.3797,9.16709,1.83342,15.6791,-7.92585,2,0.281608,0.281608,1,-18.0231
71,2002-12-11,00:00:00.00,5.91308,0,0.0642942,-3.96465,-7.85814,-0.0711554,-3.96465,-33333.3,-33333.3,1.2515,96.8703,0.5,0,12.331,9.04379,1.80876,17.6954,-7.77971,2,0.43597,0.43597,1,-7.88682
72,2002-12-12,00:00:00.00,5.93029,0,0.128588,-5.01328,-11.6967,1.67017,-5.01328,-33333.3,-33333.3,1.25639,96.8544,0.5,0,12.2867,9.02733,1.80547,17.2625,-7.81753,2,0.527948,0.527948,1,-9.92547
73,2002-12-13,00:00:00.00,5.94751,0,0,1.58396,-1.87858,5.0465,1.58396,-33333.3,-33333.3,1.22618,96.959,0.5,0,12.2469,8.85753,1.77151,20.1011,-7.53937,2,0.572906,0.572906,1,3.13346
74,2002-12-14,00:00:00.00,5.96472,0,0.189886,-1.29447,-3.18764,0.598693,-1.29447,-33333.3,-33333.3,1.23923,96.9134,0.5,0,12.2117,8.8944,1.77888,18.8361,-7.6642,2,0.359079,0.359079,1,-2.56661
75,2002-12-15,00:00:00.00,5.98194,0.0642942,0,1.18624,-0.307549,2.68002,1.18624,-33333.3,-33333.3,1.22796,96.9524,0.5,0,12.1809,8.81377,1.76275,19.9259,-7.55493,2,0.366402,0.366402,1,2.32309
76,2002-12-16,00:00:00.00,5.99915,0.218344,0.944008,-0.677178,-2.26434,0.909988,-0.677178,-33333.3,-33333.3,1.23644,96.9241,0.5,0,12.1547,8.83546,4.40686,19.11,-7.63219,2,0.335929,0.335929,1,-1.31514
77,2002-12-17,00:00:00.00,6.01637,0,0,-7.14757,-9.75343,-4.54171,-7.14757,-33333.3,-33333.3,1.26631,96.8178,0.5,0,12.133,8.93696,1.78739,16.4112,-7.88133,2,0.272796,0.272796,1,-14.0731
78,2002-12-18,00:00:00.00,6.03358,0,0,-10.0121,-15.3043,-4.71977,-10.0121,-33333.3,-33333.3,1.27985,96.7707,0.5,0,12.1159,8.96488,1.79298,15.3192,-7.94289,2,0.279519,0.279519,1,-19.6718
79,2002-12-19,00:00:00.00,6.05079,0,1.17953,-2.04238,-6.12378,2.03903,-2.04238,-33333.3,-33333.3,1.24268,96.9022,0.5,0,12.1032,8.82229,1.76446,18.5109,-7.69901,2,0.495901,0.495901,1,-3.99859
80,2002-12-20,00:00:00.00,6.06801,9.29276,0,3.38078,-0.0723442,6.8339,3.38078,-33333.3,-33333.3,1.2181,96.9857,0.5,0,12.0951,8.68878,1.73776,20.9083,-7.46362,2,0.61831,0.61831,1,6.58996
81,2002-12-21,00:00:00.00,6.08522,5.10887,0.499612,2.17706,-0.679698,5.03382,2.17706,-33333.3,-33333.3,1.22349,96.9665,0.5,0,12.0916,8.71572,4.90402,20.3696,-7.51404,2,0.51791,0.51791,1,4.20822
82,2002-12-22,00:00:00.00,6.10244,0,0.711632,-1.65908,-2.48757,-0.830584,-1.65908,-33333.3,-33333.3,1.2409,96.9077,0.5,0,12.0926,8.80529,5.31226,18.6766,-7.68172,2,0.230055,0.230055,1,-3.25926
83,2002-12-23,00:00:00.00,6.11965,0,0.882788,-1.77572,-2.65013,-0.901307,-1.77572,-33333.3,-33333.3,1.24144,96.9061,0.5,0,12.0981,8.81218,5.31833,18.626,-7.68702,2,0.235542,0.235542,1,-3.47578
84,2002-12-24,00:00:00.00,6.13686,0,1.15186,-2.5263,-3.81697,-1.23564,-2.5263,-33333.3,-33333.3,1.2449,96.8944,0.5,0,12.1082,8.83533,5.33426,18.3026,-7.72072,2,0.272971,0.272971,1,-4.94244
85,2002-12-25,00:00:00.00,6.15408,0,1.20726,-2.77197,-4.75118,-0.792764,-2.77197,-33333.3,-33333.3,1.24601,96.8898,0.5,0,12.1228,8.85154,5.34056,18.1971,-7.73185,2,0.333398,0.333398,1,-5.44409
86,2002-12-26,00:00:00.00,6.17129,0,0.579909,-3.28124,-4.5583,-2.00418,-3.28124,-33333.3,-33333.3,1.24836,96.8819,0.5,0,12.142,8.87684,1.77537,17.9809,-7.75314,2,0.258274,0.258274,1,-6.44001
87,2002-12-27,00:00:00.00,6.18851,0,0,-3.69728,-5.93045,-1.46411,-3.69728,-33333.3,-33333.3,1.25028,96.8754,0.5,0,12.1657,8.90375,1.78075,17.806,-7.76968,2,0.332109,0.332109,1,-7.2582
88,2002-12-28,00:00:00.00,6.20572,0,0,-5.26344,-6.87291,-3.65398,-5.26344,-33333.3,-33333.3,1.25755,96.8502,0.5,0,12.1939,8.95472,1.79094,17.1602,-7.82613,2,0.252127,0.252127,1,-10.3326
89,2002-12-29,00:00:00.00,6.22294,0,0,-3.69257,-7.07384,-0.311295,-3.69257,-33333.3,-33333.3,1.25025,96.875,0.5,0,12.2267,8.95247,1.79049,17.8081,-7.7696,2,0.41176,0.41176,1,-7.2784
90,2002-12-30,00:00:00.00,6.24015,0,0.450059,-2.06146,-5.38278,1.25986,-2.06146,-33333.3,-33333.3,1.24275,96.9014,0.5,0,12.2641,8.95063,1.79013,18.5021,-7.70033,2,0.456532,0.456532,1,-4.06335
91,2002-12-31,00:00:00.00,6.25736,1.17821,0.0407072,1.18361,-3.34807,5.71529,1.18361,-33333.3,-33333.3,1.22797,96.952,0.5,0,12.3059,8.91161,1.78232,19.9254,-7.55483,2,0.640136,0.640136,1,2.31797
92,2003-01-01,00:00:00.00,6.27458,0.0642942,0,2.7418,-0.694052,6.17765,2.7418,-33333.3,-33333.3,1.22096,96.9762,0.5,0,12.3523,8.90949,5.36769,20.6177,-7.49208,2,0.606919,0.606919,1,5.39482
93,2003-01-02,00:00:00.00,0.0086071,0,0,-3.8841,-6.27151,-1.49669,-3.8841,-33333.3,-33333.3,1.25117,96.873,0.5,0,12.4032,9.09836,5.48346,17.7298,-7.77584,2,0.329605,0.329605,1,-7.67914
94,2003-01-03,00:00:00.00,0.0258213,0,0.844854,-8.6827,-11.1483,-6.21709,-8.6827,-33333.3,-33333.3,1.27357,96.7939,0.5,0,12.4586,9.22332,5.55223,15.8169,-7.91824,2,0.231015,0.231015,1,-17.2242
95,2003-01-04,00:00:00.00,0.0430355,0,1.09951,-4.76153,-7.95757,-1.56548,-4.76153,-33333.3,-33333.3,1.2552,96.8576,0.5,0,12.5185,9.20731,1.84146,17.3653,-7.80911,2,0.379801,0.379801,1,-9.48303
96,2003-01-05,00:00:00.00,0.0602497,0,0.313979,-3.70253,-5.39219,-2.01286,-3.70253,-33333.3,-33333.3,1.25031,96.8754,0.5,0,12.583,9.23985,1.84797,17.8039,-7.76973,2,0.299643,0.299643,1,-7.38041
97,2003-01-06,00:00:00.00,0.0774639,0,1.30714,-7.25787,-11.2888,-3.22696,-7.25787,-33333.3,-33333.3,1.26686,96.8174,0.5,0,12.6519,9.35784,1.87157,16.3668,-7.88457,2,0.346043,0.346043,1,-14.5298
98,2003-01-07,00:00:00.00,0.0946781,0,0.209927,-7.34155,-11.5885,-3.09462,-7.34155,-33333.3,-33333.3,1.26728,96.8168,0.5,0,12.7252,9.41875,1.88375,16.3368,-7.88525,2,0.348728,0.348728,1,-14.7084
99,2003-01-08,00:00:00.00,0.111892,0,0.125591,-8.47614,-17.4156,0.463369,-8.47614,-33333.3,-33333.3,1.27264,96.7984,0.5,0,12.8031,9.49954,1.89991,15.9023,-7.91051,2,0.46227,0.46227,1,-17.0195
100,2003-01-09,00:00:00.00,0.129107,2.48239,0.732318,1.0489,-1.54589,3.6437,1.0489,-33333.3,-33333.3,1.22857,96.9495,0.5,0,12.8854,9.37784,1.87557,19.8665,-7.561,2,0.49785,0.49785,1,2.08203
101,2003-01-10,00:00:00.00,0.146321,1.13041,2.0355,-0.326007,-4.04335,3.39133,-0.326007,-33333.3,-33333.3,1.23488,96.9304,0.5,0,12.9721,9.48122,5.71544,19.2628,-7.62066,2,0.521405,0.521405,1,-0.623923
102,2003-01-11,00:00:00.00,0.163535,0,3.19016,-8.56306,-11.8606,-5.26553,-8.56306,-33333.3,-33333.3,1.27299,96.7955,0.5,0,13.0632,9.71256,1.94251,15.8622,-7.91595,2,0.283993,0.283993,1,-17.4354
103,2003-01-12,00:00:00.00,0.180749,0,1.67942,-7.74288,-9.5402,-5.94556,-7.74288,-33333.3,-33333.3,1.26912,96.8088,0.5,0,13.1588,9.7773,1.95546,16.1767,-7.8975,2,0.225038,0.225038,1,-15.8336
104,2003-01-13,00:00:00.00,0.197963,0,0.825463,-6.20543,-7.57341,-4.83744,-6.20543,-33333.3,-33333.3,1.26192,96.8341,0.5,0,13.2587,9.83257,1.96651,16.7808,-7.85609,2,0.234159,0.234159,1,-12.7454
105,2003-01-14,00:00:00.00,0.215178,0,1.10001,-7.82722,-9.5299,-6.12454,-7.82722,-33333.3,-33333.3,1.26951,96.807,0.5,0,13.363,9.94461,1.98892,16.145,-7.89916,2,0.224685,0.224685,1,-16.1496
106,2003-01-15,00:00:00.00,0.232392,0,2.37199,-11.4373,-15.51,-7.36466,-11.4373,-33333.3,-33333.3,1.28667,96.7471,0.5,0,13.4717,10.0872,2.01743,14.7988,-7.96301,2,0.224336,0.224336,1,-23.6737
107,2003-01-16,00:00:00.00,0.249606,0,1.36361,-9.51569,-11.5942,-7.4372,-9.51569,-33333.3,-33333.3,1.2775,96.7798,0.5,0,13.5846,10.1521,2.03043,15.5025,-7.93478,2,0.210876,0.210876,1,-19.7718
108,2003-01-17,00:00:00.00,0.26682,0,0.43957,-9.59548,-11.29,-7.90098,-9.59548,-33333.3,-33333.3,1.27788,96.7782,0.5,0,13.7019,10.2491,2.04981,15.4725,-7.93631,2,0.18884,0.18884,1,-20.0345
109,2003-01-18,00:00:00.00,0.284034,0,0,-14.8173,-19.6336,-10.0009,-14.8173,-33333.3,-33333.3,1.30299,96.687,0.5,0,13.8235,10.417,2.08339,13.628,-7.98267,2,0.121093,0.121093,1,-31.1477
