Run   obj.function   RMSE_1        RES_STAB      par_g_1       par_g_2       par_g_3       par_g_5       par_s_1       par_s_3       par_s_4       par_s_5       par_s_6       par_s_7       par_s_8       par_sc_1      par_sc_2      par_vc_1      par_vc_4      par_vc_7      par_v_1_sai_ht  par_v_2_max_ca  par_v_5_max_sn  par_v_8_rai   par_v_11_sno  par_v_14_svfex  par_lc_1      par_lc_2      par_l_1_DEP   par_l_4_OW    par_l_5_OW    par_l_6_FOR   par_l_7_MEL   par_l_10_MIN  par_l_13_HBV  par_l_16_REF  par_l_19_HBV  par_l_22_LPET_CORR  par_l_23_ABST  href_67       Vref_67       Aref_67       slope_67      hflow_67      apwr_67       bpwr_67       href_71       Vref_71       Aref_71       slope_71      hflow_71      apwr_71       bpwr_71       href_72       Vref_72       Aref_72       slope_72      
21    2.640220E+00  2.640220E+00  0.000000E+00  2.190000E-01  7.360000E-01  -2.291708E+00  4.020130E+00  3.321747E-01  3.350676E+00  3.354496E-01  1.292420E+01  4.527036E+00  1.925682E+00  1.928982E-01  1.482941E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  8.082939E+00  1.008003E+01  4.486724E-02  5.143369E-02  8.191039E-01  7.049784E-02  9.000000E-01  2.257422E+02  4.755571E-01  8.692801E-01  1.480000E-01  5.831166E+00  2.555035E+00  5.970679E-01  4.816980E+00  5.987290E-01  8.956277E-01  4.062796E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  7.812514E+00  5.834121E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  8.661740E-01  7.872830E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
22    1.447210E+00  1.447210E+00  0.000000E+00  2.190000E-01  7.360000E-01  -3.035243E+00  2.652889E+00  2.162055E-01  9.790094E+00  1.555665E+00  1.575128E+01  4.527036E+00  3.232645E+00  5.830613E-01  7.580785E+01  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  1.897870E+00  7.820706E+00  4.486724E-02  5.500139E-02  7.952153E-01  5.198850E-02  9.000000E-01  2.802063E+02  4.837506E-01  8.692801E-01  1.480000E-01  1.958323E+00  5.134797E-01  8.249864E-01  4.617306E+00  6.006053E-01  7.933515E-01  4.971846E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.301959E+01  8.627651E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  7.853323E-01  7.331507E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
23    1.618880E+01  1.618880E+01  0.000000E+00  2.190000E-01  7.360000E-01  -6.276423E+00  5.288118E-01  2.370777E-01  1.184142E+01  1.555665E+00  2.040598E+01  9.937282E+00  2.258208E+00  2.595456E-01  9.093951E+01  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  4.784803E+00  1.106705E+01  1.955695E-02  4.179635E-02  8.191039E-01  7.233515E-02  9.000000E-01  2.023659E+02  2.916372E-01  8.890828E-01  1.480000E-01  3.583353E+00  9.294819E-01  5.210405E-01  4.941106E+00  5.925783E-01  1.070080E+00  4.710130E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.134315E+01  9.625969E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  2.541566E+00  6.921466E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
24    1.191380E+00  1.191380E+00  0.000000E+00  2.190000E-01  7.360000E-01  -3.304156E+00  5.455461E-01  1.516029E-01  2.195649E+00  1.555665E+00  3.905115E+00  2.788345E+00  2.552828E+00  4.722513E-01  1.109202E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  4.784803E+00  1.074796E+01  5.084078E-02  4.777837E-02  8.118056E-01  7.506648E-02  9.000000E-01  2.836713E+02  4.755571E-01  8.692801E-01  1.480000E-01  2.823531E+00  1.656139E+00  5.186083E-01  4.376395E+00  5.372380E-01  8.721436E-01  3.056798E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  9.598526E+00  8.940140E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  1.554257E+00  7.872830E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
25    1.271600E+00  1.271600E+00  0.000000E+00  2.190000E-01  7.360000E-01  -5.496486E+00  5.455461E-01  2.481951E-01  2.459603E+00  6.359454E+00  2.854461E+00  2.836463E+00  3.793938E+00  5.050904E-01  7.262975E+01  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  2.895518E+00  8.856094E+00  6.218544E-02  6.862429E-02  8.622814E-01  9.790791E-02  9.000000E-01  2.836713E+02  5.896411E-01  7.731783E-01  1.480000E-01  1.966896E+00  1.430396E+00  5.186083E-01  4.150367E+00  5.372380E-01  9.465942E-01  2.992248E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  9.598526E+00  9.969041E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  4.730693E+00  6.123254E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
26    1.184360E+01  1.184360E+01  0.000000E+00  2.190000E-01  7.360000E-01  -2.348330E+00  5.455461E-01  1.516029E-01  3.454540E+00  7.442163E+00  2.135452E+01  1.861680E+00  2.257148E+00  1.321783E-01  1.109202E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  1.324374E+01  1.074796E+01  7.251400E-02  4.676577E-02  8.118056E-01  4.790330E-02  9.000000E-01  2.836713E+02  4.315489E-01  8.692801E-01  1.480000E-01  2.823531E+00  1.422435E+00  5.186083E-01  4.376395E+00  5.372380E-01  7.007274E-01  3.056798E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  9.598526E+00  8.940140E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  1.150352E+01  5.011502E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
27    1.178100E+01  1.178100E+01  0.000000E+00  2.190000E-01  7.360000E-01  -2.324178E+00  5.455461E-01  1.629703E-01  2.195649E+00  1.555665E+00  6.985863E+00  2.788345E+00  2.552828E+00  4.840293E-01  1.407434E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  3.921752E+00  1.074796E+01  5.084078E-02  6.466000E-02  8.390478E-01  8.427558E-02  9.000000E-01  2.836713E+02  2.701568E-01  9.474708E-01  1.480000E-01  3.031444E+00  1.656139E+00  7.300574E-01  3.344929E+00  5.257879E-01  8.273411E-01  3.185106E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  6.165548E+00  8.940140E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  1.438059E+00  7.872830E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
28    2.441910E+00  2.441910E+00  0.000000E+00  2.190000E-01  7.360000E-01  -6.978301E+00  5.455461E-01  1.516029E-01  2.195649E+00  1.025874E+01  1.077342E+01  2.788345E+00  2.552828E+00  4.722513E-01  9.289252E+01  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  4.784803E+00  1.012683E+01  5.084078E-02  4.777837E-02  8.118056E-01  8.695659E-02  9.000000E-01  2.968971E+02  4.755571E-01  8.692801E-01  1.480000E-01  5.443355E+00  1.742973E+00  7.906324E-01  4.376395E+00  6.736657E-01  7.474365E-01  3.185351E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.035031E+01  7.836496E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  1.554257E+00  7.872830E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
29    1.561460E+00  1.561460E+00  0.000000E+00  2.190000E-01  7.360000E-01  -2.015124E-01  1.186680E+00  1.516029E-01  1.479706E+00  8.354970E+00  3.980754E+00  3.702621E-01  2.552828E+00  4.752507E-01  1.649852E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  1.561276E+00  1.074796E+01  5.084078E-02  1.764066E-02  7.392742E-01  9.912185E-02  9.000000E-01  2.836713E+02  6.796141E-01  8.692801E-01  1.480000E-01  2.823531E+00  2.067613E+00  6.406820E-01  4.478452E+00  5.372380E-01  6.734424E-01  3.056798E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  9.598526E+00  8.940140E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  1.554257E+00  7.872830E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
30    2.038800E+00  2.038800E+00  0.000000E+00  2.190000E-01  7.360000E-01  -3.304156E+00  5.455461E-01  1.516029E-01  2.195649E+00  2.318510E+01  2.124568E-01  5.412813E+00  2.148333E+00  6.412472E-01  1.109202E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  7.639276E-01  1.074796E+01  4.118293E-02  4.296000E-02  8.118056E-01  5.408011E-02  9.000000E-01  2.836713E+02  6.926273E-01  7.252448E-01  1.480000E-01  2.823531E+00  1.656139E+00  5.186083E-01  4.157425E+00  7.219249E-01  1.209937E+00  4.242939E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  9.598526E+00  4.525461E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  5.132503E+00  4.546005E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
31    1.971170E+00  1.971170E+00  0.000000E+00  2.190000E-01  7.360000E-01  -3.304156E+00  5.455461E-01  3.427400E-01  3.001680E+00  2.350319E+00  3.905115E+00  3.720829E+00  2.276696E+00  4.739037E-01  1.109202E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  1.001524E+01  3.167294E+00  3.044600E-02  4.777837E-02  6.204876E-01  7.139046E-02  9.000000E-01  2.836713E+02  6.407030E-01  8.692801E-01  1.480000E-01  2.452885E+00  1.656139E+00  5.186083E-01  4.340047E+00  6.147192E-01  8.721436E-01  2.750047E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  9.598526E+00  9.808971E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  1.554257E+00  9.277418E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
32    1.739810E+00  1.739810E+00  0.000000E+00  2.190000E-01  7.360000E-01  -3.304156E+00  2.487027E+00  1.516029E-01  2.195649E+00  5.612668E+00  1.367061E+01  2.788345E+00  2.552828E+00  3.019387E-01  1.109202E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  1.048002E+01  1.247523E+01  7.309106E-02  4.777837E-02  7.446264E-01  7.506648E-02  9.000000E-01  2.984327E+02  5.407330E-01  9.044934E-01  1.480000E-01  4.435828E+00  1.656139E+00  6.249562E-01  4.376395E+00  5.591866E-01  9.285988E-01  3.056798E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.062221E+01  8.700896E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  1.554257E+00  7.991354E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
33    1.292250E+00  1.292250E+00  0.000000E+00  2.190000E-01  7.360000E-01  -3.304156E+00  2.381992E+00  1.340716E-01  2.195649E+00  1.555665E+00  3.905115E+00  2.788345E+00  2.552828E+00  5.129536E-01  3.335616E+01  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  4.784803E+00  1.313258E+01  5.122352E-02  4.913605E-02  9.260392E-01  6.851525E-02  9.000000E-01  2.628908E+02  4.755571E-01  8.692801E-01  1.480000E-01  2.823531E+00  1.656139E+00  5.186083E-01  4.376395E+00  6.667595E-01  9.659198E-01  3.056798E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  9.042978E+00  8.940140E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  9.494539E-01  9.020484E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
34    2.008160E+00  2.008160E+00  0.000000E+00  2.190000E-01  7.360000E-01  -3.304156E+00  3.191819E+00  2.133241E-01  2.195649E+00  1.015993E+01  3.051165E+01  5.153683E+00  3.827511E+00  4.722513E-01  7.948968E+01  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  4.784803E+00  1.109972E+01  4.912065E-02  4.777837E-02  8.118056E-01  7.506648E-02  9.000000E-01  2.974370E+02  4.755571E-01  7.919416E-01  1.480000E-01  2.823531E+00  1.656139E+00  5.186083E-01  4.165985E+00  5.423658E-01  8.721436E-01  3.056798E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  9.598526E+00  9.510193E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  1.554257E+00  6.854544E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
35    1.977900E+00  1.977900E+00  0.000000E+00  2.190000E-01  7.360000E-01  1.246851E+00  7.498156E-01  1.516029E-01  2.195649E+00  4.556107E+00  3.905115E+00  2.788345E+00  2.552828E+00  4.722513E-01  1.109202E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  4.784803E+00  9.416743E+00  5.084078E-02  4.909959E-02  8.118056E-01  9.475963E-02  9.000000E-01  2.758601E+02  4.562683E-01  8.692801E-01  1.480000E-01  2.823531E+00  1.794339E+00  5.991843E-01  4.376395E+00  5.372380E-01  7.744414E-01  2.358885E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  2.625322E+00  6.404285E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  8.519226E-01  6.978651E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
36    2.162810E+00  2.162810E+00  0.000000E+00  2.190000E-01  7.360000E-01  -3.304156E+00  5.455461E-01  1.516029E-01  2.510349E+00  1.555665E+00  3.905115E+00  2.788345E+00  2.552828E+00  4.722513E-01  1.109202E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  5.577503E+00  8.523778E+00  5.316550E-02  4.777837E-02  9.187180E-01  6.850622E-02  9.000000E-01  2.836713E+02  4.755571E-01  8.692801E-01  1.480000E-01  1.783194E+00  1.362937E+00  6.377811E-01  4.137284E+00  8.320985E-01  7.800533E-01  3.056798E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  9.196800E+00  8.940140E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  1.554257E+00  8.290145E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
37    9.184560E-01  9.184560E-01  0.000000E+00  2.190000E-01  7.360000E-01  -3.304156E+00  5.455461E-01  1.430986E-01  6.974568E+00  1.555665E+00  3.905115E+00  2.788345E+00  2.552828E+00  5.183215E-01  1.193874E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  9.026217E+00  4.363957E+00  5.084078E-02  5.714474E-02  7.926461E-01  7.506648E-02  9.000000E-01  2.056047E+02  5.199305E-01  8.692801E-01  1.480000E-01  4.318756E+00  1.656139E+00  5.186083E-01  4.376395E+00  5.372380E-01  6.694749E-01  2.958701E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  9.598526E+00  8.940140E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  1.095898E+00  8.382898E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
38    2.001130E+00  2.001130E+00  0.000000E+00  2.190000E-01  7.360000E-01  -3.304156E+00  1.389852E+00  1.508883E-01  6.974568E+00  5.311599E+00  9.870642E+00  2.863612E+00  3.066658E+00  5.183215E-01  1.193874E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  9.251251E+00  4.078844E+00  2.859157E-02  5.714474E-02  8.373839E-01  7.506648E-02  9.000000E-01  2.017310E+02  5.076657E-01  9.115419E-01  1.480000E-01  7.313494E+00  1.882114E+00  5.186083E-01  4.281817E+00  5.372380E-01  8.339553E-01  3.892553E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  7.952327E+00  8.940140E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  6.112208E-01  8.382898E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
39    2.444320E+00  2.444320E+00  0.000000E+00  2.190000E-01  7.360000E-01  -3.304156E+00  5.455461E-01  1.222361E-01  6.974568E+00  1.555665E+00  6.506233E+00  1.443722E+00  2.428691E+00  5.183215E-01  1.445018E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  9.026217E+00  4.363957E+00  6.815121E-02  5.714474E-02  7.926461E-01  7.506648E-02  9.000000E-01  2.045720E+02  7.126448E-01  8.692801E-01  1.480000E-01  6.220147E+00  3.369605E+00  5.186083E-01  4.504694E+00  6.986206E-01  6.694749E-01  2.958701E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  8.683616E+00  8.756126E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  4.655452E+00  9.742652E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
40    9.587690E-01  9.587690E-01  0.000000E+00  2.190000E-01  7.360000E-01  -3.304156E+00  5.455461E-01  1.647873E-01  2.131750E+00  1.555665E+00  3.905115E+00  2.788345E+00  2.552828E+00  4.484003E-01  1.193874E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  9.026217E+00  8.461767E+00  5.084078E-02  5.714474E-02  7.926461E-01  7.506648E-02  9.000000E-01  1.968678E+02  5.199305E-01  8.966131E-01  1.480000E-01  4.318756E+00  1.656139E+00  5.186083E-01  4.683958E+00  5.372380E-01  7.882904E-01  2.958701E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.461654E+01  9.259155E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  4.308227E-01  8.382898E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
41    1.379810E+00  1.379810E+00  0.000000E+00  2.190000E-01  7.360000E-01  -3.304156E+00  5.455461E-01  1.430986E-01  6.974568E+00  8.627239E+00  1.056187E+01  4.988453E+00  2.552828E+00  6.102543E-01  1.187796E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  5.838220E+00  5.915986E+00  5.470116E-02  5.714474E-02  7.926461E-01  7.506648E-02  9.000000E-01  2.056047E+02  5.199305E-01  8.692801E-01  1.480000E-01  4.318756E+00  1.272334E+00  5.186083E-01  4.599037E+00  7.372875E-01  7.112417E-01  9.697124E-02  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.364044E+01  8.940140E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  2.654459E+00  8.382898E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
42    1.523600E+00  1.523600E+00  0.000000E+00  2.190000E-01  7.360000E-01  -3.304156E+00  1.769543E+00  1.430986E-01  5.226483E+00  1.555665E+00  7.212399E+00  2.788345E+00  2.552828E+00  5.183215E-01  1.706131E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  9.026217E+00  2.922499E+00  5.084078E-02  5.714474E-02  7.926461E-01  7.506648E-02  9.000000E-01  2.056047E+02  5.778732E-01  9.602774E-01  1.480000E-01  1.530641E+00  1.447613E+00  5.186083E-01  3.112793E+00  7.598364E-01  6.771170E-01  2.958701E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  8.045380E+00  7.059931E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  6.096144E-01  8.977082E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
43    5.681750E+00  5.681750E+00  0.000000E+00  2.190000E-01  7.360000E-01  -5.518174E+00  2.251162E+00  2.870805E-01  6.974568E+00  1.360045E+01  3.905115E+00  4.336323E+00  2.103821E+00  5.183215E-01  1.193874E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  9.026217E+00  6.063787E+00  5.084078E-02  4.709297E-02  7.926461E-01  6.545933E-02  9.000000E-01  2.056047E+02  2.747354E-01  9.596491E-01  1.480000E-01  4.318756E+00  6.296867E-01  7.130917E-01  4.645959E+00  5.785151E-01  6.694749E-01  3.159891E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  9.598526E+00  8.940140E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  1.975761E+00  8.915891E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
44    3.126590E+00  3.126590E+00  0.000000E+00  2.190000E-01  7.360000E-01  -3.304156E+00  5.455461E-01  1.430986E-01  1.736555E+00  8.888845E+00  3.622843E+00  5.015852E+00  1.349506E+00  5.183215E-01  1.193874E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  1.323790E+01  6.900516E+00  5.084078E-02  5.149065E-02  8.395905E-01  9.082185E-02  9.000000E-01  2.056047E+02  9.121389E-01  8.692801E-01  1.480000E-01  5.286015E+00  1.656139E+00  5.531288E-01  4.376395E+00  8.176530E-01  6.694749E-01  2.867880E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  9.598526E+00  8.563302E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  1.095898E+00  8.382898E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
45    2.148700E+00  2.148700E+00  0.000000E+00  2.190000E-01  7.360000E-01  -1.533822E+00  5.455461E-01  1.430986E-01  6.974568E+00  1.428975E+01  3.905115E+00  9.044139E-01  2.552828E+00  3.412635E-01  1.193874E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  9.026217E+00  2.001920E+00  4.610624E-02  5.789708E-02  7.926461E-01  6.231286E-02  9.000000E-01  2.870451E+02  5.199305E-01  8.692801E-01  1.480000E-01  7.537267E+00  1.656139E+00  5.186083E-01  4.376395E+00  5.333294E-01  8.072133E-01  2.821217E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.529136E+01  9.989959E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  3.057341E+00  8.382898E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
46    1.560760E+00  1.560760E+00  0.000000E+00  2.190000E-01  7.360000E-01  1.635931E+00  9.628736E-01  4.368771E-01  6.974568E+00  3.991602E+00  5.521621E+00  2.788345E+00  3.332155E+00  5.183215E-01  1.214620E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  9.427004E+00  3.714110E+00  5.084078E-02  4.768451E-02  8.234089E-01  6.781376E-02  9.000000E-01  1.621423E+02  5.199305E-01  8.692801E-01  1.480000E-01  4.870582E+00  1.365996E+00  5.186083E-01  4.658065E+00  5.372380E-01  7.555249E-01  2.506091E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  9.598526E+00  8.671489E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  1.135848E+00  8.382898E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
47    1.204910E+00  1.204910E+00  0.000000E+00  2.190000E-01  7.360000E-01  -3.304156E+00  5.455461E-01  1.430986E-01  6.974568E+00  1.555665E+00  1.195965E-01  2.788345E+00  2.552828E+00  3.825805E-01  1.193874E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  9.026217E+00  2.143490E+00  4.232066E-02  8.188297E-02  7.926461E-01  7.506648E-02  9.000000E-01  2.056047E+02  5.199305E-01  8.692801E-01  1.480000E-01  5.262985E+00  1.807932E+00  5.186083E-01  4.009796E+00  6.475387E-01  6.694749E-01  2.958701E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.072438E+01  8.940140E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  1.095898E+00  8.382898E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
48    1.218600E+00  1.218600E+00  0.000000E+00  2.190000E-01  7.360000E-01  -3.304156E+00  1.690032E+00  1.667697E-01  1.444672E+00  1.903991E+00  3.500580E+00  2.788345E+00  2.552828E+00  6.800179E-01  1.193874E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  9.026217E+00  5.779422E-01  5.084078E-02  5.437046E-02  7.926461E-01  9.384223E-02  9.000000E-01  2.007590E+02  5.199305E-01  8.380896E-01  1.480000E-01  4.785600E+00  1.525013E+00  6.350377E-01  4.376395E+00  5.372380E-01  5.882453E-01  2.958701E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  1.150928E+01  8.940140E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  1.105300E+00  8.382898E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
49    1.637010E+01  1.637010E+01  0.000000E+00  2.190000E-01  7.360000E-01  -3.304156E+00  5.455461E-01  1.212834E-01  1.555545E+01  1.555665E+00  1.209042E+01  2.788345E+00  2.552828E+00  4.820008E-01  1.193874E+02  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  9.026217E+00  4.363957E+00  9.883488E-02  5.714474E-02  7.926461E-01  8.442780E-02  9.000000E-01  2.056047E+02  3.020162E-01  8.692801E-01  1.480000E-01  2.822687E+00  1.656139E+00  7.449660E-01  4.376395E+00  5.372380E-01  8.781461E-01  1.842099E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  9.598526E+00  8.321769E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  1.372378E+00  8.382898E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
50    1.216610E+01  1.216610E+01  0.000000E+00  2.190000E-01  7.360000E-01  -1.443973E+00  5.455461E-01  1.430986E-01  6.974568E+00  1.867608E+01  1.257720E+01  1.693080E+00  2.552828E+00  2.070473E-01  9.910876E+01  2.000000E-01  1.630000E+01  6.440000E+00  8.840000E+00  2.740000E+00  9.026217E+00  1.409093E+00  5.084078E-02  4.877946E-02  7.926461E-01  5.578124E-02  9.000000E-01  2.590766E+02  3.981258E-01  9.768699E-01  1.480000E-01  4.718376E+00  2.436520E+00  5.186083E-01  3.942161E+00  5.372380E-01  6.694749E-01  2.958701E-01  3.880000E+02  2.000000E+08  5.750000E+06  5.060000E+00  3.885000E+02  9.598526E+00  8.940140E+00  3.880000E+02  2.000000E+08  1.010000E+07  6.510000E+00  3.885000E+02  1.095898E+00  8.428730E+00  3.045000E+02  0.000000E+00  4.790000E+07  5.760000E+00  
