time[d],date,hour,SURFACE_WATER,,,,,,,,ATMOSPHERE,,,,,,,,ATMOS_PRECIP,,,,,,,,,,,,,,,PONDED_WATER,,,,,,,,SOIL[0],,,,,,,,SOIL[1],,,,,,,,SOIL[2],,,,,,SNOW_LIQ,,,,,,SNOW,,,,,,CANOPY,,,,,CANOPY_SNOW,,,,
,,,Flush,Precipitation,Infiltration,Baseflow,Baseflow,cumulative,storage,error,Precipitation,Canopy Evaporation,Canopy Snow Evaporation,Soil Evaporation,Soil Evaporation,cumulative,storage,error,Precipitation,Precipitation,Precipitation,Precipitation,Precipitation,Precipitation,Precipitation,Precipitation,Precipitation,Precipitation,Precipitation,Precipitation,cumulative,storage,error,Infiltration,Infiltration,Precipitation,Snow Melt & Refreeze,Overflow,cumulative,storage,error,Soil Evaporation,Soil Evaporation,Precipitation,Infiltration,Capillary Rise,cumulative,storage,error,Capillary Rise,Percolation,Baseflow,Precipitation,Flush,cumulative,storage,error,Baseflow,Precipitation,Percolation,cumulative,storage,error,Snow Refreeze,Overflow,Precipitation,cumulative,storage,error,Snow Melt & Refreeze,Snow Refreeze,Precipitation,cumulative,storage,error,Canopy Evaporation,Precipitation,cumulative,storage,error,Canopy Snow Evaporation,Precipitation,cumulative,storage,error
467,2004-01-11,00:00:00.00,-322.966,0,322.966,118.455,140.553,259.008,0,259.008,0,5.15146,0.0930526,355.316,274.246,634.807,634.807,2.27374e-013,-0,-0,-0,-728.623,-0,-0,-0,-6.99882,-153.158,-5.15146,-0.0930526,0,-894.024,-894.024,-5.68434e-013,-557.492,-322.966,728.623,148.182,3.65266,-2.15383e-013,0,-2.15383e-013,-355.316,-274.246,0,557.492,75.9008,3.83032,13.8303,-10,-75.9008,-138.61,-118.455,0,322.966,-10,0,-10,-140.553,0,138.61,-1.94255,8.05745,-10,-3.34616,-3.65266,6.99882,3.55271e-015,0,3.55271e-015,-148.182,3.34616,153.158,8.32238,8.32238,1.26121e-013,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
468,2004-01-12,00:00:00.00,-322.966,0,322.966,118.455,140.907,259.362,0,259.362,0,5.15146,0.0930526,355.377,274.304,634.926,634.926,3.41061e-013,-0,-0,-0,-728.623,-0,-0,-0,-6.99882,-156.941,-5.15146,-0.0930526,0,-897.807,-897.807,-4.54747e-013,-557.492,-322.966,728.623,148.182,3.65266,-2.15383e-013,0,-2.15383e-013,-355.377,-274.304,0,557.492,75.9008,3.7113,13.7113,-10,-75.9008,-138.61,-118.455,0,322.966,-10,0,-10,-140.907,0,138.61,-2.2971,7.7029,-10,-3.34616,-3.65266,6.99882,3.55271e-015,0,3.55271e-015,-148.182,3.34616,156.941,12.1047,12.1047,9.9476e-014,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
469,2004-01-13,00:00:00.00,-322.966,0,322.966,118.455,141.246,259.701,0,259.701,0,5.15146,0.0930526,355.422,274.348,635.014,635.014,2.27374e-013,-0,-0,-0,-728.623,-0,-0,-0,-6.99882,-158.768,-5.15146,-0.0930526,0,-899.634,-899.634,-2.27374e-013,-557.492,-322.966,728.623,148.182,3.65266,-2.15383e-013,0,-2.15383e-013,-355.422,-274.348,0,557.492,75.9008,3.62279,13.6228,-10,-75.9008,-138.61,-118.455,0,322.966,-10,0,-10,-141.246,0,138.61,-2.63604,7.36396,-10,-3.34616,-3.65266,6.99882,3.55271e-015,0,3.55271e-015,-148.182,3.34616,158.768,13.9324,13.9324,1.27898e-013,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
470,2004-01-14,00:00:00.00,-322.966,0,322.966,118.455,141.57,260.025,0,260.025,0,5.15146,0.0930526,355.456,274.382,635.083,635.083,4.54747e-013,-0,-0,-0,-728.623,-0,-0,-0,-6.99882,-158.894,-5.15146,-0.0930526,0,-899.76,-899.76,-3.41061e-013,-557.492,-322.966,728.623,148.182,3.65266,-2.15383e-013,0,-2.15383e-013,-355.456,-274.382,0,557.492,75.9008,3.55445,13.5544,-10,-75.9008,-138.61,-118.455,0,322.966,-10,0,-10,-141.57,0,138.61,-2.96007,7.03993,-10,-3.34616,-3.65266,6.99882,3.55271e-015,0,3.55271e-015,-148.182,3.34616,158.894,14.058,14.058,1.54543e-013,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
471,2004-01-15,00:00:00.00,-322.966,0,322.966,118.455,141.88,260.335,0,260.335,0,5.15146,0.0930526,355.457,274.383,635.084,635.084,5.68434e-013,-0,-0,-0,-728.623,-0,-0,-0,-6.99882,-160.349,-5.15146,-0.0930526,0,-901.215,-901.215,-3.41061e-013,-557.492,-322.966,728.623,148.182,3.65266,-2.15383e-013,0,-2.15383e-013,-355.457,-274.383,0,557.492,75.9008,3.55259,13.5526,-10,-75.9008,-138.61,-118.455,0,322.966,-10,0,-10,-141.88,0,138.61,-3.26984,6.73016,-10,-3.34616,-3.65266,6.99882,3.55271e-015,0,3.55271e-015,-148.182,3.34616,160.349,15.5133,15.5133,9.23706e-014,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
472,2004-01-16,00:00:00.00,-322.966,0,322.966,118.455,142.176,260.631,0,260.631,0,5.15146,0.0930526,355.457,274.383,635.084,635.084,5.68434e-013,-0,-0,-0,-728.623,-0,-0,-0,-6.99882,-160.349,-5.15146,-0.0930526,0,-901.215,-901.215,-3.41061e-013,-557.492,-322.966,728.623,148.182,3.65266,-2.15383e-013,0,-2.15383e-013,-355.457,-274.383,0,557.492,75.9008,3.55259,13.5526,-10,-75.9008,-138.61,-118.455,0,322.966,-10,0,-10,-142.176,0,138.61,-3.56598,6.43402,-10,-3.34616,-3.65266,6.99882,3.55271e-015,0,3.55271e-015,-148.182,3.34616,160.349,15.5133,15.5133,9.23706e-014,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
473,2004-01-17,00:00:00.00,-322.966,0,322.966,118.455,142.459,260.914,0,260.914,0,5.15146,0.0930526,355.457,274.383,635.084,635.084,5.68434e-013,-0,-0,-0,-728.623,-0,-0,-0,-6.99882,-160.349,-5.15146,-0.0930526,0,-901.215,-901.215,-3.41061e-013,-557.492,-322.966,728.623,148.182,3.65266,-2.15383e-013,0,-2.15383e-013,-355.457,-274.383,0,557.492,75.9008,3.55255,13.5525,-10,-75.9008,-138.61,-118.455,0,322.966,-10,0,-10,-142.459,0,138.61,-3.84909,6.15091,-10,-3.34616,-3.65266,6.99882,3.55271e-015,0,3.55271e-015,-148.182,3.34616,160.349,15.5133,15.5133,9.23706e-014,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
474,2004-01-18,00:00:00.00,-322.966,0,322.966,118.455,142.73,261.185,0,261.185,0,5.15146,0.0930526,355.486,274.412,635.142,635.142,3.41061e-013,-0,-0,-0,-728.623,-0,-0,-0,-6.99882,-161.394,-5.15146,-0.0930526,0,-902.26,-902.26,-2.27374e-013,-557.492,-322.966,728.623,148.182,3.65266,-2.15383e-013,0,-2.15383e-013,-355.486,-274.412,0,557.492,75.9008,3.49493,13.4949,-10,-75.9008,-138.61,-118.455,0,322.966,-10,0,-10,-142.73,0,138.61,-4.11974,5.88026,-10,-3.34616,-3.65266,6.99882,3.55271e-015,0,3.55271e-015,-148.182,3.34616,161.394,16.5579,16.5579,1.06581e-013,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
475,2004-01-19,00:00:00.00,-322.966,0,322.966,118.455,142.989,261.443,0,261.443,0,5.15146,0.0930526,355.527,274.451,635.222,635.222,6.82121e-013,-0,-0,-0,-728.623,-0,-0,-0,-6.99882,-163.375,-5.15146,-0.0930526,0,-904.241,-904.241,-3.41061e-013,-557.492,-322.966,728.623,148.182,3.65266,-2.15383e-013,0,-2.15383e-013,-355.527,-274.451,0,557.492,75.9008,3.41465,13.4147,-10,-75.9008,-138.61,-118.455,0,322.966,-10,0,-10,-142.989,0,138.61,-4.37848,5.62152,-10,-3.34616,-3.65266,6.99882,3.55271e-015,0,3.55271e-015,-148.182,3.34616,163.375,18.5389,18.5389,1.35003e-013,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
476,2004-01-20,00:00:00.00,-322.966,0,322.966,118.455,143.236,261.691,0,261.691,0,5.15146,0.0930526,355.548,274.472,635.265,635.265,5.68434e-013,-0,-0,-0,-728.623,-0,-0,-0,-6.99882,-163.689,-5.15146,-0.0930526,0,-904.555,-904.555,-3.41061e-013,-557.492,-322.966,728.623,148.182,3.65266,-2.15383e-013,0,-2.15383e-013,-355.548,-274.472,0,557.492,75.9008,3.37236,13.3724,-10,-75.9008,-138.61,-118.455,0,322.966,-10,0,-10,-143.236,0,138.61,-4.62584,5.37416,-10,-3.34616,-3.65266,6.99882,3.55271e-015,0,3.55271e-015,-148.182,3.34616,163.689,18.8529,18.8529,1.27898e-013,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
477,2004-01-21,00:00:00.00,-322.966,0,322.966,118.455,143.473,261.927,0,261.927,0,5.15146,0.0930526,355.561,274.486,635.291,635.291,5.68434e-013,-0,-0,-0,-728.623,-0,-0,-0,-6.99882,-163.814,-5.15146,-0.0930526,0,-904.681,-904.681,-2.27374e-013,-557.492,-322.966,728.623,148.182,3.65266,-2.15383e-013,0,-2.15383e-013,-355.561,-274.486,0,557.492,75.9008,3.34577,13.3458,-10,-75.9008,-138.61,-118.455,0,322.966,-10,0,-10,-143.473,0,138.61,-4.86232,5.13768,-10,-3.34616,-3.65266,6.99882,3.55271e-015,0,3.55271e-015,-148.182,3.34616,163.814,18.9785,18.9785,9.59233e-014,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
478,2004-01-22,00:00:00.00,-322.966,0,322.966,118.455,143.699,262.153,0,262.153,0,5.15146,0.0930526,355.6,274.524,635.369,635.369,4.54747e-013,-0,-0,-0,-728.623,-0,-0,-0,-6.99882,-167.498,-5.15146,-0.0930526,0,-908.364,-908.364,-2.27374e-013,-557.492,-322.966,728.623,148.182,3.65266,-2.15383e-013,0,-2.15383e-013,-355.6,-274.524,0,557.492,75.9008,3.26794,13.2679,-10,-75.9008,-138.61,-118.455,0,322.966,-10,0,-10,-143.699,0,138.61,-5.08838,4.91162,-10,-3.34616,-3.65266,6.99882,3.55271e-015,0,3.55271e-015,-148.182,3.34616,167.498,22.6622,22.6622,8.88178e-014,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
479,2004-01-23,00:00:00.00,-322.966,0,322.966,118.455,143.915,262.37,0,262.37,0,5.15146,0.0930526,355.634,274.557,635.435,635.435,4.54747e-013,-0,-0,-0,-728.623,-0,-0,-0,-6.99882,-169.73,-5.15146,-0.0930526,0,-910.596,-910.596,-2.27374e-013,-557.492,-322.966,728.623,148.182,3.65266,-2.15383e-013,0,-2.15383e-013,-355.634,-274.557,0,557.492,75.9008,3.2016,13.2016,-10,-75.9008,-138.61,-118.455,0,322.966,-10,0,-10,-143.915,0,138.61,-5.30451,4.69549,-10,-3.34616,-3.65266,6.99882,3.55271e-015,0,3.55271e-015,-148.182,3.34616,169.73,24.8944,24.8944,1.27898e-013,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
480,2004-01-24,00:00:00.00,-322.966,0,322.966,118.455,144.121,262.576,0,262.576,0,5.15146,0.0930526,355.642,274.565,635.451,635.451,2.27374e-013,-0,-0,-0,-728.623,-0,-0,-0,-6.99882,-170.068,-5.15146,-0.0930526,0,-910.934,-910.934,-3.41061e-013,-557.492,-322.966,728.623,148.182,3.65266,-2.15383e-013,0,-2.15383e-013,-355.642,-274.565,0,557.492,75.9008,3.18607,13.1861,-10,-75.9008,-138.61,-118.455,0,322.966,-10,0,-10,-144.121,0,138.61,-5.51112,4.48888,-10,-3.34616,-3.65266,6.99882,3.55271e-015,0,3.55271e-015,-148.182,3.34616,170.068,25.2317,25.2317,7.81597e-014,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
481,2004-01-25,00:00:00.00,-322.966,0,322.966,118.455,144.319,262.774,0,262.774,0,5.15146,0.0930526,355.642,274.565,635.452,635.452,3.41061e-013,-0,-0,-0,-728.623,-0,-0,-0,-6.99882,-170.256,-5.15146,-0.0930526,0,-911.122,-911.122,-4.54747e-013,-557.492,-322.966,728.623,148.182,3.65266,-2.15383e-013,0,-2.15383e-013,-355.642,-274.565,0,557.492,75.9008,3.18501,13.185,-10,-75.9008,-138.61,-118.455,0,322.966,-10,0,-10,-144.319,0,138.61,-5.70864,4.29136,-10,-3.34616,-3.65266,6.99882,3.55271e-015,0,3.55271e-015,-148.182,3.34616,170.256,25.4201,25.4201,1.24345e-013,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
482,2004-01-26,00:00:00.00,-322.966,0,322.966,118.455,144.508,262.962,0,262.962,0,5.15146,0.0930526,355.645,274.568,635.457,635.457,3.41061e-013,-0,-0,-0,-728.623,-0,-0,-0,-6.99882,-170.256,-5.15146,-0.0930526,0,-911.122,-911.122,-4.54747e-013,-557.492,-322.966,728.623,148.182,3.65266,-2.15383e-013,0,-2.15383e-013,-355.645,-274.568,0,557.492,75.9008,3.17965,13.1796,-10,-75.9008,-138.61,-118.455,0,322.966,-10,0,-10,-144.508,0,138.61,-5.89747,4.10253,-10,-3.34616,-3.65266,6.99882,3.55271e-015,0,3.55271e-015,-148.182,3.34616,170.256,25.4201,25.4201,1.24345e-013,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
483,2004-01-27,00:00:00.00,-322.966,0,322.966,118.455,144.688,263.143,0,263.143,0,5.15146,0.0930526,355.672,274.595,635.511,635.511,7.95808e-013,-0,-0,-0,-728.623,-0,-0,-0,-6.99882,-171.977,-5.15146,-0.0930526,0,-912.843,-912.843,-3.41061e-013,-557.492,-322.966,728.623,148.182,3.65266,-2.15383e-013,0,-2.15383e-013,-355.672,-274.595,0,557.492,75.9008,3.12603,13.126,-10,-75.9008,-138.61,-118.455,0,322.966,-10,0,-10,-144.688,0,138.61,-6.07799,3.92201,-10,-3.34616,-3.65266,6.99882,3.55271e-015,0,3.55271e-015,-148.182,3.34616,171.977,27.1408,27.1408,1.13687e-013,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
484,2004-01-28,00:00:00.00,-322.966,0,322.966,118.455,144.861,263.316,0,263.316,0,5.15146,0.0930526,355.713,274.635,635.592,635.592,1.13687e-013,-0,-0,-0,-728.623,-0,-0,-0,-6.99882,-174.065,-5.15146,-0.0930526,0,-914.932,-914.932,-3.41061e-013,-557.492,-322.966,728.623,148.182,3.65266,-2.15383e-013,0,-2.15383e-013,-355.713,-274.635,0,557.492,75.9008,3.04474,13.0447,-10,-75.9008,-138.61,-118.455,0,322.966,-10,0,-10,-144.861,0,138.61,-6.25056,3.74944,-10,-3.34616,-3.65266,6.99882,3.55271e-015,0,3.55271e-015,-148.182,3.34616,174.065,29.2295,29.2295,1.45661e-013,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
485,2004-01-29,00:00:00.00,-322.966,0,322.966,118.455,145.026,263.481,0,263.481,0,5.15146,0.0930526,355.74,274.662,635.646,635.646,1.13687e-013,-0,-0,-0,-728.623,-0,-0,-0,-6.99882,-177.096,-5.15146,-0.0930526,0,-917.962,-917.962,-4.54747e-013,-557.492,-322.966,728.623,148.182,3.65266,-2.15383e-013,0,-2.15383e-013,-355.74,-274.662,0,557.492,75.9008,2.99087,12.9909,-10,-75.9008,-138.61,-118.455,0,322.966,-10,0,-10,-145.026,0,138.61,-6.41554,3.58446,-10,-3.34616,-3.65266,6.99882,3.55271e-015,0,3.55271e-015,-148.182,3.34616,177.096,32.2601,32.2601,1.35003e-013,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
486,2004-01-30,00:00:00.00,-322.966,0,322.966,118.455,145.184,263.638,0,263.638,0,5.15146,0.0930526,355.756,274.678,635.679,635.679,2.27374e-013,-0,-0,-0,-728.623,-0,-0,-0,-6.99882,-177.983,-5.15146,-0.0930526,0,-918.849,-918.849,-3.41061e-013,-557.492,-322.966,728.623,148.182,3.65266,-2.15383e-013,0,-2.15383e-013,-355.756,-274.678,0,557.492,75.9008,2.95805,12.9581,-10,-75.9008,-138.61,-118.455,0,322.966,-10,0,-10,-145.184,0,138.61,-6.57327,3.42673,-10,-3.34616,-3.65266,6.99882,3.55271e-015,0,3.55271e-015,-148.182,3.34616,177.983,33.1465,33.1465,1.63425e-013,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
487,2004-01-31,00:00:00.00,-322.966,0,322.966,118.455,145.334,263.789,0,263.789,0,5.15146,0.0930526,355.774,274.696,635.715,635.715,5.68434e-013,-0,-0,-0,-728.623,-0,-0,-0,-6.99882,-184.7,-5.15146,-0.0930526,0,-925.566,-925.566,-3.41061e-013,-557.492,-322.966,728.623,148.182,3.65266,-2.15383e-013,0,-2.15383e-013,-355.774,-274.696,0,557.492,75.9008,2.92191,12.9219,-10,-75.9008,-138.61,-118.455,0,322.966,-10,0,-10,-145.334,0,138.61,-6.72405,3.27595,-10,-3.34616,-3.65266,6.99882,3.55271e-015,0,3.55271e-015,-148.182,3.34616,184.7,39.8642,39.8642,9.9476e-014,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
488,2004-02-01,00:00:00.00,-322.966,0,322.966,118.455,145.478,263.933,0,263.933,0,5.15146,0.0930526,355.803,274.724,635.771,635.771,4.54747e-013,-0,-0,-0,-728.623,-0,-0,-0,-6.99882,-187.07,-5.15146,-0.0930526,0,-927.936,-927.936,-3.41061e-013,-557.492,-322.966,728.623,148.182,3.65266,-2.15383e-013,0,-2.15383e-013,-355.803,-274.724,0,557.492,75.9008,2.86555,12.8655,-10,-75.9008,-138.61,-118.455,0,322.966,-10,0,-10,-145.478,0,138.61,-6.8682,3.1318,-10,-3.34616,-3.65266,6.99882,3.55271e-015,0,3.55271e-015,-148.182,3.34616,187.07,42.2343,42.2343,7.81597e-014,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
489,2004-02-02,00:00:00.00,-322.966,0,322.966,118.455,145.616,264.071,0,264.071,0,5.15146,0.0930526,355.835,274.757,635.837,635.837,5.68434e-013,-0,-0,-0,-728.623,-0,-0,-0,-6.99882,-187.07,-5.15146,-0.0930526,0,-927.936,-927.936,-3.41061e-013,-557.492,-322.966,728.623,148.182,3.65266,-2.15383e-013,0,-2.15383e-013,-355.835,-274.757,0,557.492,75.9008,2.80003,12.8,-10,-75.9008,-138.61,-118.455,0,322.966,-10,0,-10,-145.616,0,138.61,-7.006,2.994,-10,-3.34616,-3.65266,6.99882,3.55271e-015,0,3.55271e-015,-148.182,3.34616,187.07,42.2343,42.2343,7.81597e-014,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
490,2004-02-03,00:00:00.00,-322.966,0,322.966,118.455,145.748,264.203,0,264.203,0,5.15146,0.0930526,355.886,274.807,635.938,635.938,4.54747e-013,-0,-0,-0,-728.623,-0,-0,-0,-6.99882,-188.456,-5.15146,-0.0930526,0,-929.322,-929.322,-3.41061e-013,-557.492,-322.966,728.623,148.182,3.65266,-2.15383e-013,0,-2.15383e-013,-355.886,-274.807,0,557.492,75.9008,2.69947,12.6995,-10,-75.9008,-138.61,-118.455,0,322.966,-10,0,-10,-145.748,0,138.61,-7.13775,2.86225,-10,-3.34616,-3.65266,6.99882,3.55271e-015,0,3.55271e-015,-148.182,3.34616,188.456,43.6195,43.6195,1.13687e-013,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
491,2004-02-04,00:00:00.00,-323.006,0,323.006,118.455,145.875,264.33,0,264.33,0,5.15146,0.0930526,355.938,274.859,636.041,636.041,4.54747e-013,-0,-0,-0,-728.623,-0,-0,-0,-7.03899,-189.338,-5.15146,-0.0930526,0,-930.244,-930.244,-3.41061e-013,-557.499,-323.006,728.623,148.23,3.65266,-3.2907e-013,0,-3.2907e-013,-355.938,-274.859,0,557.499,75.9117,2.61405,12.614,-10,-75.9117,-138.64,-118.455,0,323.006,-10,0,-10,-145.875,0,138.64,-7.2355,2.7645,-10,-3.34616,-3.65266,7.03899,0.0401745,0.0401745,2.6576e-015,-148.23,3.34616,189.338,44.4541,44.4541,1.27898e-013,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
492,2004-02-05,00:00:00.00,-323.006,0,323.006,118.455,145.997,264.452,0,264.452,0,5.15146,0.0930526,355.976,274.897,636.117,636.117,6.82121e-013,-0,-0,-0,-728.623,-0,-0,-0,-7.03899,-189.443,-5.15146,-0.0930526,0,-930.35,-930.35,-3.41061e-013,-557.499,-323.006,728.623,148.23,3.65266,-3.2907e-013,0,-3.2907e-013,-355.976,-274.897,0,557.499,75.9117,2.53758,12.5376,-10,-75.9117,-138.64,-118.455,0,323.006,-10,0,-10,-145.997,0,138.64,-7.35714,2.64286,-10,-3.38634,-3.65266,7.03899,2.66454e-015,0,2.66454e-015,-148.23,3.38634,189.443,44.6002,44.6002,9.23706e-014,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
493,2004-02-06,00:00:00.00,-323.006,0,323.006,118.455,146.113,264.568,0,264.568,0,5.15146,0.0930526,356.016,274.936,636.197,636.197,4.54747e-013,-0,-0,-0,-728.623,-0,-0,-0,-7.03899,-189.906,-5.15146,-0.0930526,0,-930.813,-930.813,-3.41061e-013,-557.499,-323.006,728.623,148.23,3.65266,-3.2907e-013,0,-3.2907e-013,-356.016,-274.936,0,557.499,75.9117,2.45775,12.4577,-10,-75.9117,-138.64,-118.455,0,323.006,-10,0,-10,-146.113,0,138.64,-7.47343,2.52657,-10,-3.38634,-3.65266,7.03899,2.66454e-015,0,2.66454e-015,-148.23,3.38634,189.906,45.0631,45.0631,1.20792e-013,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
494,2004-02-07,00:00:00.00,-323.006,0,323.006,118.455,146.224,264.679,0,264.679,0,5.15146,0.0930526,356.074,274.994,636.312,636.312,3.41061e-013,-0,-0,-0,-728.623,-0,-0,-0,-7.03899,-190.829,-5.15146,-0.0930526,0,-931.735,-931.735,-3.41061e-013,-557.499,-323.006,728.623,148.23,3.65266,-3.2907e-013,0,-3.2907e-013,-356.074,-274.994,0,557.499,75.9117,2.34261,12.3426,-10,-75.9117,-138.64,-118.455,0,323.006,-10,0,-10,-146.224,0,138.64,-7.58461,2.41539,-10,-3.38634,-3.65266,7.03899,2.66454e-015,0,2.66454e-015,-148.23,3.38634,190.829,45.9853,45.9853,1.20792e-013,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
495,2004-02-08,00:00:00.00,-323.006,0,323.006,118.455,146.331,264.785,0,264.785,0,5.15146,0.0930526,356.107,275.026,636.378,636.378,5.68434e-013,-0,-0,-0,-728.623,-0,-0,-0,-7.03899,-190.829,-5.15146,-0.0930526,0,-931.735,-931.735,-3.41061e-013,-557.499,-323.006,728.623,148.23,3.65266,-3.2907e-013,0,-3.2907e-013,-356.107,-275.026,0,557.499,75.9117,2.27719,12.2772,-10,-75.9117,-138.64,-118.455,0,323.006,-10,0,-10,-146.331,0,138.64,-7.69089,2.30911,-10,-3.38634,-3.65266,7.03899,2.66454e-015,0,2.66454e-015,-148.23,3.38634,190.829,45.9853,45.9853,1.20792e-013,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
496,2004-02-09,00:00:00.00,-323.006,0,323.006,118.455,146.432,264.887,0,264.887,0,5.15146,0.0930526,356.139,275.058,636.441,636.441,3.41061e-013,-0,-0,-0,-728.623,-0,-0,-0,-7.03899,-190.829,-5.15146,-0.0930526,0,-931.735,-931.735,-3.41061e-013,-557.499,-323.006,728.623,148.23,3.65266,-3.2907e-013,0,-3.2907e-013,-356.139,-275.058,0,557.499,75.9117,2.21365,12.2137,-10,-75.9117,-138.64,-118.455,0,323.006,-10,0,-10,-146.432,0,138.64,-7.7925,2.2075,-10,-3.38634,-3.65266,7.03899,2.66454e-015,0,2.66454e-015,-148.23,3.38634,190.829,45.9853,45.9853,1.20792e-013,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
497,2004-02-10,00:00:00.00,-323.006,0,323.006,118.455,146.529,264.984,0,264.984,0,5.15146,0.0930526,356.194,275.113,636.552,636.552,6.82121e-013,-0,-0,-0,-728.623,-0,-0,-0,-7.03899,-191.186,-5.15146,-0.0930526,0,-932.092,-932.092,-3.41061e-013,-557.499,-323.006,728.623,148.23,3.65266,-3.2907e-013,0,-3.2907e-013,-356.194,-275.113,0,557.499,75.9117,2.10297,12.103,-10,-75.9117,-138.64,-118.455,0,323.006,-10,0,-10,-146.529,0,138.64,-7.88963,2.11037,-10,-3.38634,-3.65266,7.03899,2.66454e-015,0,2.66454e-015,-148.23,3.38634,191.186,46.3424,46.3424,1.20792e-013,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
498,2004-02-11,00:00:00.00,-323.006,0,323.006,118.455,146.622,265.077,0,265.077,0,5.15146,0.0930526,356.229,275.147,636.621,636.621,3.41061e-013,-0,-0,-0,-728.623,-0,-0,-0,-7.03899,-192.115,-5.15146,-0.0930526,0,-933.021,-933.021,-4.54747e-013,-557.499,-323.006,728.623,148.23,3.65266,-3.2907e-013,0,-3.2907e-013,-356.229,-275.147,0,557.499,75.9117,2.03436,12.0344,-10,-75.9117,-138.64,-118.455,0,323.006,-10,0,-10,-146.622,0,138.64,-7.98249,2.01751,-10,-3.38634,-3.65266,7.03899,2.66454e-015,0,2.66454e-015,-148.23,3.38634,192.115,47.2719,47.2719,9.23706e-014,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
499,2004-02-12,00:00:00.00,-323.006,0,323.006,118.455,146.711,265.166,0,265.166,0,5.15146,0.0930526,356.269,275.188,636.701,636.701,4.54747e-013,-0,-0,-0,-728.623,-0,-0,-0,-7.03899,-192.284,-5.15146,-0.0930526,0,-933.19,-933.19,-3.41061e-013,-557.499,-323.006,728.623,148.23,3.65266,-3.2907e-013,0,-3.2907e-013,-356.269,-275.188,0,557.499,75.9117,1.95353,11.9535,-10,-75.9117,-138.64,-118.455,0,323.006,-10,0,-10,-146.711,0,138.64,-8.07127,1.92873,-10,-3.38634,-3.65266,7.03899,2.66454e-015,0,2.66454e-015,-148.23,3.38634,192.284,47.4406,47.4406,1.13687e-013,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
500,2004-02-13,00:00:00.00,-323.006,0,323.006,118.455,146.796,265.251,0,265.251,0,5.15146,0.0930526,356.32,275.238,636.802,636.802,4.54747e-013,-0,-0,-0,-728.623,-0,-0,-0,-7.03899,-192.347,-5.15146,-0.0930526,0,-933.253,-933.253,-2.27374e-013,-557.499,-323.006,728.623,148.23,3.65266,-3.2907e-013,0,-3.2907e-013,-356.32,-275.238,0,557.499,75.9117,1.85315,11.8532,-10,-75.9117,-138.64,-118.455,0,323.006,-10,0,-10,-146.796,0,138.64,-8.15613,1.84387,-10,-3.38634,-3.65266,7.03899,2.66454e-015,0,2.66454e-015,-148.23,3.38634,192.347,47.5034,47.5034,7.81597e-014,-5.15146,5.15146,0,0,0,-0.0930526,0.0930526,0,0,0
